#ThreadID Size Duration #authors #distinctLinks
115721 2 3728.000000 3 2
115725 1 0.000000 2 1
115726 10 108970.000000 6 6
115727 4 32144.000000 4 3
115729 2 8776.000000 3 2
115731 1 0.000000 2 1
115733 1 0.000000 2 1
115735 1 0.000000 2 1
115736 1 0.000000 2 1
115739 1 0.000000 2 1
115740 2 3206.000000 2 1
115744 2 15486.000000 3 2
115745 1 0.000000 2 1
115746 1 0.000000 2 1
115747 7 178530.000000 5 5
115751 1 0.000000 2 1
115752 9 130364.000000 4 5
115755 2 297170.000000 2 1
115758 2 20538.000000 3 2
115760 1 0.000000 2 1
115761 1 0.000000 2 1
115762 1 0.000000 2 1
115764 1 0.000000 2 1
115766 1 0.000000 2 1
115767 21 116877.000000 9 11
115768 1 0.000000 2 1
115772 42 709684.000000 21 31
115776 1 0.000000 2 1
115779 2 17581.000000 3 2
115780 1 0.000000 2 1
115782 1 0.000000 2 1
115783 1 0.000000 2 1
115784 1 0.000000 2 1
115787 2 115071.000000 2 1
115789 1 0.000000 2 1
115790 2 17.000000 2 1
115791 1 0.000000 2 1
115792 1 0.000000 2 1
115794 2 40176.000000 3 2
115796 1 0.000000 2 1
115799 1 0.000000 2 1
115801 1 0.000000 2 1
115805 1 0.000000 2 1
115808 1 0.000000 2 1
115809 3 14737.000000 4 3
115810 4 3645.000000 5 4
115816 1 0.000000 2 1
115823 1 0.000000 2 1
115824 1 0.000000 2 1
115827 1 0.000000 2 1
115828 1 0.000000 2 1
115830 1 0.000000 2 1
115832 1 0.000000 2 1
115834 1 0.000000 2 1
115835 5 365292.000000 5 4
115842 4 131600.000000 3 2
115846 1 0.000000 2 1
115848 2 46761.000000 3 2
115850 1 0.000000 2 1
115852 1 0.000000 2 1
115853 1 0.000000 2 1
115854 1 0.000000 2 1
115855 3 7502.000000 4 3
115856 1 0.000000 2 1
115857 1 0.000000 2 1
115859 23 133951.000000 12 14
115862 1 0.000000 2 1
115863 1 0.000000 2 1
115864 2 42937.000000 3 2
115865 3 1104569.000000 3 2
115866 1 0.000000 2 1
115872 1 0.000000 2 1
115876 11 69738.000000 4 5
115877 6 365848.000000 3 2
115878 9 22966.000000 8 8
115880 2 1015.000000 3 2
115882 3 171663.000000 4 3
115886 6 169136.000000 4 4
115888 1 0.000000 2 1
115891 2 896.000000 3 2
115892 1 0.000000 2 1
115896 2 2533.000000 3 2
115900 1 0.000000 2 1
115903 2 5585.000000 3 2
115906 3 4219.000000 4 3
115908 1 0.000000 2 1
115909 1 0.000000 2 1
115910 8 58144.000000 5 4
115916 1 0.000000 2 1
115919 1 0.000000 2 1
115920 3 87580.000000 3 2
115922 4 92451.000000 4 3
115923 2 51843.000000 3 2
115924 1 0.000000 2 1
115925 3 861913.000000 4 3
115926 2 48379.000000 3 2
115928 1 0.000000 2 1
115929 1 0.000000 2 1
115930 2 791260.000000 2 1
115934 1 0.000000 2 1
115937 8 62342.000000 8 7
115938 6 20076.000000 5 4
115939 7 71642.000000 3 3
115940 4 6348.000000 3 3
115941 1 0.000000 2 1
115942 4 234151.000000 5 4
115944 1 0.000000 2 1
115945 1 0.000000 2 1
115946 4 11044.000000 4 3
115948 1 0.000000 2 1
115949 1 0.000000 2 1
115953 1 0.000000 2 1
115954 5 85029.000000 6 5
115956 2 34337.000000 3 2
115957 3 2573.000000 4 3
115958 5 20914.000000 4 3
115959 1 0.000000 2 1
115960 14 1875813.000000 2 1
115966 2 55835.000000 3 2
115967 1 0.000000 2 1
115968 3 3068.000000 3 2
115969 1 0.000000 2 1
115970 6 109961.000000 4 3
115972 8 171642.000000 7 7
115974 2 1420.000000 3 2
115975 2 78119.000000 3 2
115977 2 18744.000000 3 2
115979 1 0.000000 2 1
115980 3 22001.000000 4 3
115981 1 0.000000 2 1
115982 3 10098.000000 4 3
115986 1 0.000000 2 1
115987 3 74885.000000 3 2
115988 1 0.000000 2 1
115989 4 6670.000000 3 2
115996 1 0.000000 2 1
115998 1 0.000000 2 1
115999 3 5923.000000 4 3
116002 1 0.000000 2 1
116003 1 0.000000 2 1
116005 1 0.000000 2 1
116006 10 122920.000000 6 5
116007 3 15684.000000 4 3
116011 1 0.000000 2 1
116013 1 0.000000 2 1
116014 1 0.000000 2 1
116016 4 34979.000000 4 3
116018 1 0.000000 2 1
116019 1 0.000000 2 1
116020 3 39753.000000 3 2
116022 12 64020.000000 6 5
116025 2 273.000000 3 2
116028 2 1725.000000 2 1
116029 1 0.000000 2 1
116034 1 0.000000 2 1
116035 2 5459.000000 3 2
116036 1 0.000000 2 1
116037 1 0.000000 2 1
116039 5 72029.000000 3 3
116040 5 64258.000000 4 3
116041 3 10118.000000 3 2
116042 2 361833.000000 3 2
116043 2 7361.000000 3 2
116046 4 1579.000000 5 4
116049 1 0.000000 2 1
116058 12 1190300.000000 6 7
116060 1 0.000000 2 1
116063 2 19472.000000 3 2
116065 1 0.000000 2 1
116066 2 43245.000000 2 1
116067 1 0.000000 2 1
116071 5 24267.000000 5 4
116073 1 0.000000 2 1
116074 5 43231.000000 4 3
116075 2 63139.000000 2 1
116077 12 102188.000000 6 7
116078 1 0.000000 2 1
116079 2 13568.000000 3 2
116082 1 0.000000 2 1
116084 17 256188.000000 10 11
116085 2 775.000000 3 2
116086 2 4142.000000 3 2
116087 21 818499.000000 10 12
116090 5 168660.000000 6 5
116092 8 77930.000000 4 3
116093 2 125221.000000 2 1
116094 1 0.000000 2 1
116097 4 29193.000000 4 3
116098 1 0.000000 2 1
116099 3 58024.000000 4 3
116104 3 1291864.000000 3 2
116106 2 311384.000000 3 2
116109 1 0.000000 2 1
116113 1 0.000000 2 1
116114 1 0.000000 2 1
116115 1 0.000000 2 1
116116 1 0.000000 2 1
116118 1 0.000000 2 1
116119 5 19815.000000 4 4
116122 1 0.000000 2 1
116123 2 8207.000000 2 1
116124 1 0.000000 2 1
116127 1 0.000000 2 1
116128 2 12081.000000 3 2
116129 2 64373.000000 3 2
116130 6 22544.000000 7 6
116131 11 21205.000000 9 9
116132 2 1947.000000 3 2
116133 2 1436.000000 3 2
116134 1 0.000000 2 1
116136 5 3281.000000 5 4
116139 2 9720.000000 3 2
116141 4 127944.000000 4 3
116142 1 0.000000 2 1
116145 3 115581.000000 4 3
116148 1 0.000000 2 1
116149 1 0.000000 2 1
116153 2 1055.000000 3 2
116157 3 8775.000000 3 2
116159 1 0.000000 2 1
116160 1 0.000000 2 1
116161 3 993.000000 4 3
116162 3 51458.000000 2 1
116163 1 0.000000 2 1
116166 2 177097.000000 2 1
116167 1 0.000000 2 1
116168 1 0.000000 2 1
116169 2 63577.000000 2 1
116172 1 0.000000 2 1
116173 4 11565.000000 4 3
116174 1 0.000000 2 1
116177 2 73344.000000 2 1
116178 6 42137.000000 4 3
116180 1 0.000000 2 1
116187 3 615.000000 4 3
116188 1 0.000000 2 1
116191 1 0.000000 2 1
116194 1 0.000000 2 1
116195 1 0.000000 2 1
116196 1 0.000000 2 1
116197 4 97064.000000 3 3
116199 1 0.000000 2 1
116202 1 0.000000 2 1
116204 1 0.000000 2 1
116206 3 2319.000000 3 2
116210 1 0.000000 2 1
116211 1 0.000000 2 1
116212 2 12510.000000 2 1
116219 1 0.000000 2 1
116222 1 0.000000 2 1
116224 1 0.000000 2 1
116227 1 0.000000 2 1
116230 2 547.000000 3 2
116232 1 0.000000 2 1
116233 5 19014.000000 3 2
116235 2 10394.000000 2 1
116236 5 48501.000000 3 3
116237 3 1710.000000 3 2
116238 3 32635.000000 3 3
116239 1 0.000000 2 1
116241 1 0.000000 2 1
116242 2 280.000000 2 1
116244 1 0.000000 2 1
116245 1 0.000000 2 1
116246 5 76299.000000 4 3
116248 12 744408.000000 12 11
116249 1 0.000000 2 1
116251 2 41810.000000 3 2
116255 1 0.000000 2 1
116256 1 0.000000 2 1
116258 1 0.000000 2 1
116261 2 2145.000000 3 2
116262 1 0.000000 2 1
116263 5 195653.000000 5 5
116265 2 55.000000 3 2
116267 8 39750.000000 5 5
116268 2 164524.000000 3 2
116271 8 79416.000000 8 7
116273 7 33624.000000 6 5
116275 1 0.000000 2 1
116276 1 0.000000 2 1
116277 1 0.000000 2 1
116281 1 0.000000 2 1
116283 3 36826.000000 3 2
116287 2 50774.000000 2 1
116295 1 0.000000 2 1
116297 1 0.000000 2 1
116298 1 0.000000 2 1
116301 3 10909.000000 3 3
116303 1 0.000000 2 1
116304 2 23798.000000 2 1
116307 2 301.000000 3 2
116308 1 0.000000 2 1
116309 2 6132.000000 3 2
116319 1 0.000000 2 1
116322 4 8115.000000 4 3
116324 1 0.000000 2 1
116327 2 1564541.000000 2 1
116328 3 43837.000000 2 1
116331 3 148519.000000 4 3
116333 2 850.000000 2 1
116334 1 0.000000 2 1
116335 3 220.000000 4 3
116338 1 0.000000 2 1
116339 1 0.000000 2 1
116340 3 45155.000000 4 3
116341 1 0.000000 2 1
116342 3 4138.000000 2 1
116344 1 0.000000 2 1
116345 2 1769.000000 3 2
116348 1 0.000000 2 1
116349 1 0.000000 2 1
116350 2 44960.000000 3 2
116353 1 0.000000 2 1
116354 21 283605.000000 15 18
116357 2 17422.000000 2 1
116358 2 23447.000000 3 2
116361 2 1015.000000 3 2
116368 2 91398.000000 2 1
116370 1 0.000000 2 1
116373 1 0.000000 2 1
116379 1 0.000000 2 1
116381 1 0.000000 2 1
116382 1 0.000000 2 1
116383 1 0.000000 2 1
116390 8 25525.000000 3 2
116393 6 76501.000000 5 4
116396 4 2402.000000 2 1
116398 11 609526.000000 9 9
116400 3 170656.000000 3 2
116401 1 0.000000 2 1
116403 1 0.000000 2 1
116406 3 41141.000000 3 2
116409 12 370911.000000 6 7
116410 1 0.000000 2 1
116415 21 332794.000000 14 14
116416 2 2888.000000 3 2
116417 5 82877.000000 4 3
116418 1 0.000000 2 1
116419 10 252807.000000 8 7
116422 1 0.000000 2 1
116424 2 37335.000000 2 1
116426 3 831.000000 3 2
116427 1 0.000000 2 1
116429 3 42268.000000 3 2
116430 5 12754.000000 4 3
116432 2 141922.000000 3 2
116433 1 0.000000 2 1
116434 2 7775.000000 3 2
116438 1 0.000000 2 1
116439 12 2616360.000000 9 10
116440 1 0.000000 2 1
116441 9 150597.000000 4 3
116444 1 0.000000 2 1
116447 3 161436.000000 3 2
116448 2 61955.000000 3 2
116449 1 0.000000 2 1
116451 1 0.000000 2 1
116452 7 7308.000000 8 7
116453 1 0.000000 2 1
116455 1 0.000000 2 1
116456 2 3293.000000 3 2
116457 1 0.000000 2 1
116461 2 486.000000 3 2
116464 1 0.000000 2 1
116466 1 0.000000 2 1
116468 4 64961.000000 4 4
116469 1 0.000000 2 1
116471 4 541931.000000 2 1
116473 7 10665.000000 6 6
116474 2 45145.000000 3 2
116477 1 0.000000 2 1
116479 1 0.000000 2 1
116482 1 0.000000 2 1
116483 2 89507.000000 3 2
116484 3 4191.000000 2 1
116485 1 0.000000 2 1
116488 3 486207.000000 2 1
116494 1 0.000000 2 1
116496 3 106044.000000 2 1
116499 3 62321.000000 4 3
116500 1 0.000000 2 1
116506 2 6485.000000 3 2
116510 1 0.000000 2 1
116512 1 0.000000 2 1
116513 4 48364.000000 2 1
116514 2 4654.000000 3 2
116523 1 0.000000 2 1
116527 4 19844.000000 5 4
116528 10 74671.000000 5 4
116529 2 26099.000000 3 2
116531 1 0.000000 2 1
116532 4 35358.000000 3 2
116533 5 71148.000000 5 5
116534 1 0.000000 2 1
116536 1 0.000000 2 1
116537 2 2018.000000 2 1
116538 4 7813.000000 5 4
116539 2 817.000000 3 2
116541 2 57292.000000 3 2
116542 3 19391.000000 4 3
116545 14 103369.000000 12 12
116546 1 0.000000 2 1
116549 1 0.000000 2 1
116551 1 0.000000 2 1
116553 1 0.000000 2 1
116554 4 242506.000000 4 3
116557 7 435469.000000 3 2
116560 3 1613.000000 4 3
116562 12 558163.000000 7 7
116563 4 52342.000000 4 3
116564 4 85107.000000 4 3
116565 3 4236.000000 4 3
116567 1 0.000000 2 1
116571 3 25117.000000 4 3
116577 2 8133.000000 2 1
116580 1 0.000000 2 1
116583 1 0.000000 2 1
116585 1 0.000000 2 1
116586 3 89999.000000 4 3
116587 1 0.000000 2 1
116588 1 0.000000 2 1
116589 2 30585.000000 3 2
116591 6 322599.000000 4 3
116594 4 8186.000000 4 3
116595 5 32231.000000 5 5
116596 4 2599.000000 2 1
116597 3 2325.000000 4 3
116598 1 0.000000 2 1
116600 1 0.000000 2 1
116601 1 0.000000 2 1
116602 3 45108.000000 3 2
116606 1 0.000000 2 1
116607 1 0.000000 2 1
116608 1 0.000000 2 1
116610 3 40080.000000 4 3
116615 4 25853.000000 2 1
116616 1 0.000000 2 1
116617 2 36199.000000 2 1
116619 3 491466.000000 4 3
116620 2 53583.000000 3 2
116621 2 63447.000000 3 2
116622 1 0.000000 2 1
116623 3 271306.000000 4 3
116624 9 248767.000000 6 6
116625 1 0.000000 2 1
116627 1 0.000000 2 1
116628 3 111667.000000 3 2
116629 1 0.000000 2 1
116630 1 0.000000 2 1
116632 3 142013.000000 4 3
116633 1 0.000000 2 1
116634 1 0.000000 2 1
116635 2 134518.000000 3 2
116640 1 0.000000 2 1
116642 4 88901.000000 3 3
116643 1 0.000000 2 1
116644 1 0.000000 2 1
116645 1 0.000000 2 1
116646 5 93741.000000 4 3
116649 3 15752773.000000 4 3
116653 2 2048.000000 3 2
116656 1 0.000000 2 1
116657 1 0.000000 2 1
116658 1 0.000000 2 1
116659 1 0.000000 2 1
116660 1 0.000000 2 1
116661 1 0.000000 2 1
116662 1 0.000000 2 1
116663 3 112850.000000 4 3
116666 2 102.000000 3 2
116669 1 0.000000 2 1
116676 1 0.000000 2 1
116681 2 1611.000000 2 1
116684 5 161072.000000 4 3
116686 1 0.000000 2 1
116687 3 365937.000000 4 3
116689 1 0.000000 2 1
116690 2 12907.000000 2 1
116692 3 669.000000 3 2
116694 1 0.000000 2 1
116695 3 160210.000000 3 2
116696 2 33321.000000 3 2
116699 2 741.000000 3 2
116700 3 171190.000000 4 3
116701 1 0.000000 2 1
116702 2 6817.000000 3 2
116703 1 0.000000 2 1
116704 2 283.000000 3 2
116707 1 0.000000 2 1
116709 1 0.000000 2 1
116710 1 0.000000 2 1
116711 2 4651.000000 3 2
116712 1 0.000000 2 1
116714 2 166719.000000 2 1
116716 1 0.000000 2 1
116717 2 46423.000000 3 2
116719 1 0.000000 2 1
116721 1 0.000000 2 1
116722 1 0.000000 2 1
116723 1 0.000000 2 1
116724 2 84667.000000 2 1
116726 1 0.000000 2 1
116729 30 428037.000000 12 20
116731 1 0.000000 2 1
116732 1 0.000000 2 1
116733 5 46341.000000 5 4
116737 1 0.000000 2 1
116742 3 10693.000000 3 2
116743 1 0.000000 2 1
116744 1 0.000000 2 1
116745 3 5632.000000 3 2
116746 1 0.000000 2 1
116747 1 0.000000 2 1
116749 3 44825.000000 3 2
116752 1 0.000000 2 1
116753 7 758409.000000 7 6
116754 4 37477.000000 5 4
116757 2 126094.000000 3 2
116759 1 0.000000 2 1
116760 1 0.000000 2 1
116763 5 76069.000000 2 1
116766 2 933.000000 3 2
116769 1 0.000000 2 1
116770 5 56985.000000 3 2
116772 2 3114.000000 3 2
116773 1 0.000000 2 1
116774 1 0.000000 2 1
116775 3 1475.000000 4 3
116779 2 203.000000 3 2
116786 1 0.000000 2 1
116787 2 8273.000000 3 2
116788 1 0.000000 2 1
116789 2 43465.000000 2 1
116790 1 0.000000 2 1
116791 1 0.000000 2 1
116792 4 1375.000000 3 2
116794 1 0.000000 2 1
116796 1 0.000000 2 1
116798 1 0.000000 2 1
116799 1 0.000000 2 1
116802 2 64289.000000 3 2
116803 1 0.000000 2 1
116805 2 76399.000000 2 1
116806 1 0.000000 2 1
116807 16 800421.000000 10 10
116812 1 0.000000 2 1
116815 1 0.000000 2 1
116816 1 0.000000 2 1
116817 3 622.000000 2 1
116818 1 0.000000 2 1
116820 2 2789.000000 3 2
116821 1 0.000000 2 1
116826 1 0.000000 2 1
116827 1 0.000000 2 1
116828 1 0.000000 2 1
116831 1 0.000000 2 1
116832 3 95978.000000 4 3
116835 1 0.000000 2 1
116837 2 8586.000000 3 2
116838 2 7652.000000 3 2
116839 1 0.000000 2 1
116841 2 280666.000000 3 2
116842 1 0.000000 2 1
116843 3 27175.000000 4 3
116847 1 0.000000 2 1
116851 2 52387.000000 3 2
116852 1 0.000000 2 1
116853 1 0.000000 2 1
116856 4 22807.000000 5 4
116858 3 96055.000000 2 1
116861 2 13866.000000 3 2
116862 1 0.000000 2 1
116863 3 64524.000000 2 1
116868 1 0.000000 2 1
116869 1 0.000000 2 1
116870 1 0.000000 2 1
116872 1 0.000000 2 1
116873 1 0.000000 2 1
116875 3 78399.000000 3 2
116877 5 115990.000000 6 5
116880 4 11868.000000 3 2
116881 6 236201.000000 5 4
116882 2 2359.000000 3 2
116883 1 0.000000 2 1
116884 1 0.000000 2 1
116886 3 1115841.000000 4 3
116887 2 1764.000000 3 2
116888 3 19907.000000 4 3
116889 4 4721.000000 5 4
116890 1 0.000000 2 1
116891 1 0.000000 2 1
116894 1 0.000000 2 1
116896 1 0.000000 2 1
116897 1 0.000000 2 1
116899 2 524481.000000 3 2
116901 2 49515.000000 3 2
116903 1 0.000000 2 1
116904 1 0.000000 2 1
116905 2 15945.000000 3 2
116907 2 44215.000000 2 1
116908 4 10800.000000 5 4
116909 1 0.000000 2 1
116910 1 0.000000 2 1
116912 3 4007.000000 3 2
116913 3 4074.000000 3 2
116914 5 123949.000000 3 2
116915 1 0.000000 2 1
116916 32 754000.000000 14 18
116921 1 0.000000 2 1
116924 1 0.000000 2 1
116925 1 0.000000 2 1
116927 4 72832.000000 5 4
116933 1 0.000000 2 1
116935 1 0.000000 2 1
116939 3 13467.000000 3 2
116943 1 0.000000 2 1
116944 3 3867.000000 3 2
116945 1 0.000000 2 1
116951 1 0.000000 2 1
116952 3 724.000000 4 3
116953 5 52641.000000 5 4
116954 2 6450.000000 3 2
116956 1 0.000000 2 1
116957 5 77840.000000 5 5
116958 1 0.000000 2 1
116959 6 13049.000000 6 5
116960 3 6569.000000 4 3
116961 2 2377.000000 3 2
116962 1 0.000000 2 1
116963 1 0.000000 2 1
116968 1 0.000000 2 1
116971 13 53202.000000 6 7
116972 1 0.000000 2 1
116980 9 2964873.000000 8 7
116982 10 139179.000000 7 6
116983 6 15082.000000 4 3
116985 1 0.000000 2 1
116989 1 0.000000 2 1
116990 2 17798.000000 3 2
116991 3 29554.000000 4 3
116996 1 0.000000 2 1
116999 1 0.000000 2 1
117003 2 7082.000000 3 2
117007 6 279405.000000 4 3
117009 2 417323.000000 3 2
117011 2 55937.000000 3 2
117012 2 138313.000000 2 1
117016 1 0.000000 2 1
117018 3 1604.000000 3 2
117021 4 16055.000000 4 3
117022 4 46870.000000 4 3
117023 2 6053.000000 3 2
117026 2 60214.000000 3 2
117027 1 0.000000 2 1
117029 2 11944.000000 3 2
117031 1 0.000000 2 1
117033 4 279105.000000 5 4
117036 2 775611.000000 3 2
117037 2 2367.000000 2 1
117040 2 8534.000000 3 2
117042 1 0.000000 2 1
117047 2 11830.000000 3 2
117048 1 0.000000 2 1
117052 1 0.000000 2 1
117053 1 0.000000 2 1
117056 4 12338.000000 4 3
117058 2 49216.000000 3 2
117063 2 31372.000000 3 2
117064 1 0.000000 2 1
117065 4 730950.000000 5 4
117066 1 0.000000 2 1
117068 2 13875.000000 2 1
117071 1 0.000000 2 1
117072 1 0.000000 2 1
117076 1 0.000000 2 1
117078 1 0.000000 2 1
117079 4 74157.000000 5 4
117084 5 5120.000000 4 4
117088 5 17292.000000 6 5
117090 1 0.000000 2 1
117091 2 9700.000000 3 2
117096 1 0.000000 2 1
117099 1 0.000000 2 1
117101 1 0.000000 2 1
117102 1 0.000000 2 1
117105 3 27411.000000 3 2
117106 8 15933.000000 5 4
117107 2 26881.000000 3 2
117109 3 4976.000000 4 3
117113 4 38206.000000 4 3
117118 1 0.000000 2 1
117119 1 0.000000 2 1
117120 1 0.000000 2 1
117122 2 54435.000000 3 2
117123 2 721.000000 3 2
117126 4 155867.000000 5 4
117127 1 0.000000 2 1
117130 2 31618.000000 3 2
117132 7 61852.000000 3 2
117133 8 199959.000000 5 5
117134 1 0.000000 2 1
117139 3 127304.000000 4 3
117140 4 409577.000000 4 4
117144 7 53789.000000 6 5
117145 5 36927.000000 6 5
117146 3 29285.000000 4 3
117147 1 0.000000 2 1
117150 1 0.000000 2 1
117152 2 5360.000000 2 1
117156 2 11729.000000 3 2
117158 11 107902.000000 8 7
117159 3 20390.000000 4 3
117160 1 0.000000 2 1
117162 1 0.000000 2 1
117163 1 0.000000 2 1
117165 4 4312.000000 4 3
117166 1 0.000000 2 1
117168 1 0.000000 2 1
117169 3 24701.000000 4 3
117170 3 100589.000000 2 1
117172 2 379.000000 3 2
117174 1 0.000000 2 1
117178 4 6267.000000 4 3
117179 1 0.000000 2 1
117182 1 0.000000 2 1
117189 4 36900.000000 3 2
117191 1 0.000000 2 1
117193 2 106655.000000 3 2
117196 1 0.000000 2 1
117201 4 76392.000000 5 4
117202 10 3827589.000000 6 6
117203 1 0.000000 2 1
117205 8 509557.000000 6 5
117206 2 41660.000000 3 2
117208 2 1591.000000 3 2
117213 1 0.000000 2 1
117216 1 0.000000 2 1
117217 3 8580.000000 2 1
117219 1 0.000000 2 1
117224 1 0.000000 2 1
117225 1 0.000000 2 1
117227 1 0.000000 2 1
117228 2 89936.000000 2 1
117230 1 0.000000 2 1
117231 1 0.000000 2 1
117232 11 534836.000000 9 8
117233 1 0.000000 2 1
117235 4 9235.000000 2 1
117236 1 0.000000 2 1
117241 2 83063.000000 2 1
117245 2 2300.000000 3 2
117246 1 0.000000 2 1
117247 2 65301.000000 2 1
117248 2 4496.000000 2 1
117250 1 0.000000 2 1
117254 6 1227796.000000 4 3
117257 6 40672.000000 7 6
117259 1 0.000000 2 1
117260 7 173103.000000 6 5
117262 1 0.000000 2 1
117263 1 0.000000 2 1
117264 2 1987.000000 3 2
117265 2 9174.000000 2 1
117267 2 15394.000000 2 1
117268 2 128244.000000 3 2
117269 1 0.000000 2 1
117275 4 71299.000000 5 4
117278 2 663.000000 3 2
117280 3 12765.000000 4 3
117281 7 428645.000000 5 5
117282 1 0.000000 2 1
117284 10 168697.000000 6 6
117286 1 0.000000 2 1
117288 3 128165.000000 2 1
117290 7 152966.000000 6 6
117293 2 1382.000000 3 2
117294 3 73704.000000 3 2
117302 1 0.000000 2 1
117304 9 162254.000000 7 6
117305 1 0.000000 2 1
117309 8 488635.000000 5 4
117310 1 0.000000 2 1
117312 1 0.000000 2 1
117314 1 0.000000 2 1
117316 3 6616.000000 2 1
117322 1 0.000000 2 1
117326 2 58540.000000 3 2
117327 8 1201830.000000 4 3
117330 1 0.000000 2 1
117332 1 0.000000 2 1
117333 1 0.000000 2 1
117335 9 793596.000000 6 5
117336 2 679861.000000 3 2
117337 1 0.000000 2 1
117338 1 0.000000 2 1
117339 1 0.000000 2 1
117340 5 1187086.000000 5 4
117342 1 0.000000 2 1
117344 1 0.000000 2 1
117347 2 716.000000 3 2
117348 1 0.000000 2 1
117349 7 258663.000000 5 4
117350 2 9187.000000 3 2
117351 2 260722.000000 3 2
117353 2 16409.000000 3 2
117354 9 460086.000000 9 8
117356 1 0.000000 2 1
117358 2 301.000000 2 1
117359 1 0.000000 2 1
117363 2 23732.000000 3 2
117364 4 437940.000000 4 3
117367 2 23632.000000 3 2
117371 5 244799.000000 3 3
117372 2 70209.000000 3 2
117374 4 268962.000000 5 4
117376 1 0.000000 2 1
117378 4 17760.000000 4 3
117379 2 16101.000000 2 1
117382 1 0.000000 2 1
117386 1 0.000000 2 1
117388 4 63495.000000 4 4
117391 1 0.000000 2 1
117393 1 0.000000 2 1
117395 1 0.000000 2 1
117396 3 55735.000000 3 2
117397 1 0.000000 2 1
117399 1 0.000000 2 1
117400 1 0.000000 2 1
117401 1 0.000000 2 1
117402 2 1976406.000000 3 2
117405 2 3979.000000 3 2
117407 6 83345.000000 5 4
117410 1 0.000000 2 1
117412 3 46111.000000 3 2
117413 1 0.000000 2 1
117415 4 92072.000000 4 3
117416 2 91500.000000 2 1
117417 3 4285.000000 3 2
117419 1 0.000000 2 1
117421 2 3594.000000 3 2
117423 1 0.000000 2 1
117424 1 0.000000 2 1
117427 1 0.000000 2 1
117428 4 84556.000000 3 2
117429 1 0.000000 2 1
117431 2 24315.000000 3 2
117432 1 0.000000 2 1
117433 1 0.000000 2 1
117434 5 59113.000000 5 4
117435 6 154773.000000 5 5
117439 4 40170.000000 4 3
117442 7 54324.000000 4 3
117444 2 6190.000000 3 2
117445 2 745.000000 3 2
117446 1 0.000000 2 1
117447 3 1242.000000 3 2
117448 2 410.000000 2 1
117450 84 515609.000000 19 28
117452 6 378498.000000 2 1
117454 1 0.000000 2 1
117457 1 0.000000 2 1
117461 2 35661.000000 3 2
117462 1 0.000000 2 1
117464 2 813.000000 3 2
117467 7 95639.000000 6 5
117468 3 57443.000000 3 2
117470 1 0.000000 2 1
117471 3 30729.000000 4 3
117474 6 177015.000000 4 3
117475 2 145465.000000 3 2
117478 2 5187.000000 3 2
117479 1 0.000000 2 1
117482 5 22865.000000 5 5
117483 1 0.000000 2 1
117485 1 0.000000 2 1
117487 2 650.000000 3 2
117488 3 87391.000000 2 1
117490 3 15821.000000 3 2
117491 1 0.000000 2 1
117492 3 85426.000000 4 3
117493 5 165656.000000 6 5
117494 1 0.000000 2 1
117495 1 0.000000 2 1
117496 1 0.000000 2 1
117500 1 0.000000 2 1
117501 2 272573.000000 3 2
117503 4 344312.000000 3 2
117504 1 0.000000 2 1
117507 1 0.000000 2 1
117508 2 5020.000000 2 1
117509 2 10287.000000 3 2
117511 2 22651.000000 3 2
117513 9 40428.000000 4 4
117514 1 0.000000 2 1
117517 2 42084.000000 3 2
117520 2 57876.000000 3 2
117521 5 503309.000000 5 4
117523 1 0.000000 2 1
117524 8 239690.000000 6 6
117525 1 0.000000 2 1
117530 5 113869.000000 4 4
117536 4 991.000000 3 2
117537 2 301009.000000 3 2
117538 4 279560.000000 2 1
117540 2 11964.000000 2 1
117542 1 0.000000 2 1
117543 3 39057.000000 3 2
117545 1 0.000000 2 1
117546 3 30284.000000 4 3
117548 1 0.000000 2 1
117550 2 2535.000000 3 2
117553 2 20392.000000 3 2
117555 4 11316.000000 3 2
117556 2 829.000000 3 2
117560 3 31062.000000 4 3
117565 3 57180.000000 3 2
117566 1 0.000000 2 1
117568 6 897460.000000 4 4
117569 5 105702.000000 4 3
117573 1 0.000000 2 1
117576 5 50887.000000 5 5
117580 4 252885.000000 3 2
117581 4 201369.000000 5 4
117582 2 5590.000000 3 2
117584 1 0.000000 2 1
117587 4 58471.000000 3 2
117588 1 0.000000 2 1
117590 2 618.000000 3 2
117591 3 208875.000000 4 3
117592 2 50105.000000 3 2
117594 2 33642.000000 3 2
117595 1 0.000000 2 1
117597 2 204744.000000 3 2
117598 6 80483.000000 5 4
117600 1 0.000000 2 1
117601 5 177379.000000 4 3
117603 1 0.000000 2 1
117604 20 267341.000000 6 6
117605 1 0.000000 2 1
117606 5 294553.000000 5 4
117608 2 1298.000000 3 2
117609 8 1496502.000000 3 2
117612 1 0.000000 2 1
117613 4 119782.000000 2 1
117614 6 291760.000000 3 2
117616 1 0.000000 2 1
117617 4 207673.000000 4 3
117618 5 78571.000000 4 3
117619 1 0.000000 2 1
117621 1 0.000000 2 1
117622 1 0.000000 2 1
117624 5 58497.000000 6 5
117625 2 5488.000000 3 2
117626 1 0.000000 2 1
117633 3 5303.000000 2 1
117634 1 0.000000 2 1
117636 2 14698.000000 3 2
117637 9 79769.000000 4 4
117638 1 0.000000 2 1
117639 1 0.000000 2 1
117642 1 0.000000 2 1
117643 7 1299051.000000 4 4
